scenario,N,seed,method,coverage,K,throughput_Mbps,mean_user_rate_Mbps,p5_rate_Mbps,qos_violation,jain_fairness,time_s
uniform,300,11216,gno,0.98333333,30,5414.19652329,18.04732174,1.78598103,0.01666667,0.46857375,0.00300000
uniform,300,11216,alns_no_refine,0.98666667,21,6911.62994381,23.03876648,1.47530084,0.01333333,0.46985791,0.03300000
uniform,300,11216,fixed_gno_refine,1.00000000,30,22711.05678557,75.70352262,20.98739877,0.00000000,0.80528548,0.03000000
uniform,300,11216,alns_sca_lite,1.00000000,21,23037.41824936,76.79139416,17.76466713,0.00000000,0.77812207,0.05600000
uniform,300,11216,pso_low_3x4,1.00000000,21,7799.36859404,25.99789531,7.05249060,0.00000000,0.74922455,0.01900000
uniform,300,11216,pso_mid_6x8,1.00000000,21,10014.52655089,33.38175517,6.10654086,0.00000000,0.59676594,0.06400000
uniform,300,11216,pso_high_12x16,1.00000000,21,10783.14529367,35.94381765,8.43788754,0.00000000,0.67746059,0.27300000
uniform,300,11217,kmeans_grid,0.91000000,15,19761.08180282,65.87027268,0.00000000,0.09000000,0.63808676,0.00300000
uniform,300,11217,gno,0.99666667,30,4459.06103164,14.86353677,2.32425476,0.00333333,0.62862312,0.00300000
uniform,300,11217,alns_no_refine,1.00000000,19,4876.32011034,16.25440037,2.11136809,0.00000000,0.57377629,0.03300000
uniform,300,11217,fixed_gno_refine,1.00000000,30,7900.99945814,26.33666486,4.49577082,0.00000000,0.55959344,0.03100000
uniform,300,11217,alns_sca_lite,1.00000000,21,19693.14226948,65.64380756,14.23951689,0.00000000,0.73659848,0.05900000
uniform,300,11217,pso_low_3x4,1.00000000,21,8522.47578719,28.40825262,7.53717818,0.00000000,0.58874435,0.01900000
uniform,300,11217,pso_mid_6x8,1.00000000,21,9937.60822674,33.12536076,7.80374454,0.00000000,0.72155148,0.07100000
uniform,300,11217,pso_high_12x16,1.00000000,21,11542.32549499,38.47441832,9.05789679,0.00000000,0.63658796,0.27900000
uniform,300,11218,kmeans_grid,0.95666667,15,21086.01244272,70.28670814,1.13607532,0.04333333,0.66460431,0.00400000
uniform,300,11218,gno,1.00000000,30,4376.93148833,14.58977163,2.32295251,0.00000000,0.54603543,0.00300000
uniform,300,11218,alns_no_refine,1.00000000,21,5315.12707535,17.71709025,1.99408089,0.00000000,0.53274950,0.03400000
uniform,300,11218,fixed_gno_refine,1.00000000,30,12136.90572561,40.45635242,7.55069128,0.00000000,0.67506659,0.03000000
uniform,300,11218,alns_sca_lite,1.00000000,23,13496.84858109,44.98949527,8.26337911,0.00000000,0.65374125,0.05900000
uniform,300,11218,pso_low_3x4,1.00000000,23,8800.99717959,29.33665727,6.65438035,0.00000000,0.64655212,0.02100000
uniform,300,11218,pso_mid_6x8,1.00000000,23,9966.04265402,33.22014218,8.62695315,0.00000000,0.75130001,0.06900000
uniform,300,11218,pso_high_12x16,1.00000000,23,11074.28224910,36.91427416,6.74885431,0.00000000,0.68947027,0.24300000
uniform,300,11219,kmeans_grid,0.94333333,15,20611.01546698,68.70338489,0.00000000,0.05666667,0.66364426,0.00300000
uniform,300,11219,gno,0.98000000,30,5044.74396835,16.81581323,1.76782330,0.02000000,0.48540908,0.00300000
uniform,300,11219,alns_no_refine,0.98666667,19,5846.49999324,19.48833331,1.92837724,0.01333333,0.46976614,0.03300000
uniform,300,11219,fixed_gno_refine,1.00000000,30,22037.59228914,73.45864096,21.45919111,0.00000000,0.82108821,0.02800000
uniform,300,11219,alns_sca_lite,0.99666667,20,23265.75580838,77.55251936,14.27378586,0.00333333,0.74341642,0.05500000
uniform,300,11219,pso_low_3x4,1.00000000,20,7142.24462583,23.80748209,3.66465220,0.00000000,0.52815538,0.01900000
uniform,300,11219,pso_mid_6x8,1.00000000,20,7770.29625253,25.90098751,7.60539878,0.00000000,0.50814610,0.06700000
uniform,300,11219,pso_high_12x16,1.00000000,20,9697.89525565,32.32631752,9.75122631,0.00000000,0.74970936,0.24900000
uniform,300,11220,kmeans_grid,0.89333333,15,18594.48399024,61.98161330,0.00000000,0.10666667,0.62265063,0.00300000
uniform,300,11220,gno,0.98666667,30,5469.52321281,18.23174404,2.48772325,0.01333333,0.44805745,0.00300000
uniform,300,11220,alns_no_refine,0.98666667,17,7780.11721087,25.93372404,2.20069715,0.01333333,0.46373959,0.02900000
uniform,300,11220,fixed_gno_refine,1.00000000,30,22805.33743791,76.01779146,19.24786728,0.00000000,0.79643448,0.02700000
uniform,300,11220,alns_sca_lite,1.00000000,22,24404.43887288,81.34812958,18.60071630,0.00000000,0.76696008,0.05500000
uniform,300,11220,pso_low_3x4,1.00000000,22,9519.28264109,31.73094214,3.43142519,0.00000000,0.63273693,0.02000000
uniform,300,11220,pso_mid_6x8,1.00000000,22,8637.81080719,28.79270269,5.13660910,0.00000000,0.62551089,0.06400000
uniform,300,11220,pso_high_12x16,1.00000000,22,11187.22238443,37.29074128,7.81120681,0.00000000,0.58915714,0.24800000
uniform,300,11221,kmeans_grid,0.92666667,15,19699.89642180,65.66632141,0.00000000,0.07333333,0.64680065,0.00300000
uniform,300,11221,gno,0.99666667,30,4724.86952284,15.74956508,1.41753810,0.00333333,0.46199229,0.00300000
uniform,300,11221,alns_no_refine,0.99666667,20,5818.23215308,19.39410718,1.24388566,0.00333333,0.44930277,0.02900000
uniform,300,11221,fixed_gno_refine,0.99666667,30,4724.86952284,15.74956508,1.41753810,0.00333333,0.46199229,0.03000000
uniform,300,11221,alns_sca_lite,1.00000000,17,6363.45801878,21.21152673,2.22602223,0.00000000,0.41061719,0.05000000
uniform,300,11221,pso_low_3x4,0.99333333,17,8373.40505189,27.91135017,1.94482319,0.00666667,0.58133551,0.01400000
uniform,300,11221,pso_mid_6x8,0.99666667,17,8293.22138994,27.64407130,3.32959305,0.00333333,0.66126434,0.05000000
uniform,300,11221,pso_high_12x16,1.00000000,17,10610.44942062,35.36816474,2.53175505,0.00000000,0.58281916,0.20200000
uniform,300,11222,kmeans_grid,0.95666667,15,20955.68795876,69.85229320,0.63298058,0.04333333,0.66934088,0.00300000
uniform,300,11222,gno,1.00000000,30,6007.52145498,20.02507152,2.17528129,0.00000000,0.50944447,0.00300000
uniform,300,11222,alns_no_refine,1.00000000,16,7628.81207775,25.42937359,1.46325286,0.00000000,0.41737420,0.03800000
uniform,300,11222,fixed_gno_refine,1.00000000,30,10002.10988495,33.34036628,3.66655768,0.00000000,0.61864646,0.03900000
uniform,300,11222,alns_sca_lite,1.00000000,22,11127.08841579,37.09029472,4.11342409,0.00000000,0.61892749,0.06000000
uniform,300,11222,pso_low_3x4,1.00000000,22,7192.80068261,23.97600228,4.47018599,0.00000000,0.49843344,0.02300000
uniform,300,11222,pso_mid_6x8,1.00000000,22,7882.38643163,26.27462144,7.36646545,0.00000000,0.59134458,0.07600000
uniform,300,11222,pso_high_12x16,1.00000000,22,9860.67389175,32.86891297,3.63308730,0.00000000,0.57691969,0.29300000
uniform,300,11223,kmeans_grid,0.94666667,15,20907.50411499,69.69168038,0.00000000,0.05333333,0.65655663,0.00300000
uniform,300,11223,gno,1.00000000,30,5027.47506620,16.75825022,2.24635257,0.00000000,0.51951918,0.00300000
uniform,300,11223,alns_no_refine,1.00000000,19,6777.41663441,22.59138878,2.56827044,0.00000000,0.50518756,0.03100000
uniform,300,11223,fixed_gno_refine,1.00000000,30,8952.00581786,29.84001939,3.77941365,0.00000000,0.58563882,0.03100000
uniform,300,11223,alns_sca_lite,1.00000000,20,16968.94126323,56.56313754,9.03383022,0.00000000,0.66649630,0.05700000
uniform,300,11223,pso_low_3x4,1.00000000,20,8047.60222552,26.82534075,5.81586704,0.00000000,0.71906139,0.01800000
uniform,300,11223,pso_mid_6x8,1.00000000,20,7745.55273062,25.81850910,7.62791894,0.00000000,0.63939919,0.07100000
uniform,300,11223,pso_high_12x16,1.00000000,20,11345.11786733,37.81705956,8.47749798,0.00000000,0.67871596,0.25000000
uniform,300,11224,kmeans_grid,0.90333333,15,19660.99809936,65.53666033,0.00000000,0.09666667,0.60940773,0.00300000
uniform,300,11224,gno,1.00000000,30,4785.18075999,15.95060253,2.33851071,0.00000000,0.49783760,0.00300000
uniform,300,11224,alns_no_refine,1.00000000,18,5652.36622182,18.84122074,1.72671789,0.00000000,0.51507383,0.03100000
uniform,300,11224,fixed_gno_refine,1.00000000,30,12288.97543691,40.96325146,7.95547260,0.00000000,0.67699190,0.03200000
uniform,300,11224,alns_sca_lite,1.00000000,21,13161.41155330,43.87137184,7.94368241,0.00000000,0.62433159,0.05700000
uniform,300,11224,pso_low_3x4,0.99666667,21,6422.21496877,21.40738323,1.94365379,0.00333333,0.69248800,0.02000000
uniform,300,11224,pso_mid_6x8,1.00000000,21,8852.27821256,29.50759404,7.40327995,0.00000000,0.70136983,0.07000000
uniform,300,11224,pso_high_12x16,1.00000000,21,10803.87469710,36.01291566,4.07073431,0.00000000,0.59575164,0.26700000
uniform,300,11225,kmeans_grid,0.92333333,15,19663.14128836,65.54380429,0.00000000,0.07666667,0.64805840,0.00300000
uniform,300,11225,gno,1.00000000,30,4020.56587780,13.40188626,2.11473054,0.00000000,0.60908077,0.00300000
uniform,300,11225,alns_no_refine,1.00000000,18,4720.51220480,15.73504068,2.11205981,0.00000000,0.52997174,0.03100000
uniform,300,11225,fixed_gno_refine,1.00000000,30,22433.84704341,74.77949014,21.60089338,0.00000000,0.82942986,0.03000000
uniform,300,11225,alns_sca_lite,1.00000000,19,23866.72200683,79.55574002,16.24278443,0.00000000,0.78821496,0.05200000
uniform,300,11225,pso_low_3x4,0.99000000,19,8738.34719778,29.12782399,2.36126219,0.01000000,0.61394756,0.01500000
uniform,300,11225,pso_mid_6x8,1.00000000,19,9700.53806239,32.33512687,4.74425733,0.00000000,0.72198660,0.06100000
uniform,300,11225,pso_high_12x16,1.00000000,19,9330.57576860,31.10191923,4.76054047,0.00000000,0.59319859,0.23700000
uniform,300,11226,kmeans_grid,0.89000000,15,19314.07912443,64.38026375,0.00000000,0.11000000,0.61602757,0.00300000
uniform,300,11226,gno,0.98666667,30,4924.57946522,16.41526488,1.21974299,0.01333333,0.53340393,0.00200000
uniform,300,11226,alns_no_refine,0.98666667,20,5586.92245685,18.62307486,1.11767598,0.01333333,0.50747031,0.03300000
uniform,300,11226,fixed_gno_refine,0.98666667,30,4924.57946522,16.41526488,1.21974299,0.01333333,0.53340393,0.03100000
uniform,300,11226,alns_sca_lite,0.99000000,21,5694.20258003,18.98067527,0.77277275,0.01000000,0.47972114,0.05700000
uniform,300,11226,pso_low_3x4,1.00000000,21,10257.85601196,34.19285337,7.76099958,0.00000000,0.65644921,0.01800000
uniform,300,11226,pso_mid_6x8,1.00000000,21,9637.61544319,32.12538481,6.06912914,0.00000000,0.59991563,0.06600000
uniform,300,11226,pso_high_12x16,1.00000000,21,11493.64307971,38.31214360,11.59452018,0.00000000,0.63104112,0.25800000
uniform,300,11227,kmeans_grid,0.93333333,15,21520.63645978,71.73545487,0.00000000,0.06666667,0.66083071,0.00300000
uniform,300,11227,gno,1.00000000,30,5275.80494038,17.58601647,2.03487618,0.00000000,0.62584523,0.00300000
uniform,300,11227,alns_no_refine,1.00000000,18,5929.14229947,19.76380766,1.58465057,0.00000000,0.60466759,0.03100000
uniform,300,11227,fixed_gno_refine,1.00000000,30,5275.80494038,17.58601647,2.03487618,0.00000000,0.62584523,0.03100000
uniform,300,11227,alns_sca_lite,1.00000000,23,13036.30701851,43.45435673,7.34603676,0.00000000,0.65285725,0.05800000
uniform,300,11227,pso_low_3x4,1.00000000,23,6552.03511363,21.84011705,6.76625333,0.00000000,0.64629819,0.02000000
uniform,300,11227,pso_mid_6x8,1.00000000,23,9544.66837993,31.81556127,9.37040449,0.00000000,0.66260208,0.07800000
uniform,300,11227,pso_high_12x16,1.00000000,23,11416.88046834,38.05626823,7.12715005,0.00000000,0.63396356,0.27000000
uniform,300,11228,kmeans_grid,0.93666667,15,20555.06932268,68.51689774,0.00000000,0.06333333,0.66254136,0.00200000
uniform,300,11228,gno,0.98666667,30,5793.39905589,19.31133019,1.68267214,0.01333333,0.55735469,0.00300000
uniform,300,11228,alns_no_refine,0.98666667,26,6128.64438414,20.42881461,1.59453139,0.01333333,0.54387782,0.04000000
uniform,300,11228,fixed_gno_refine,1.00000000,30,22261.69386472,74.20564622,18.01788984,0.00000000,0.78731537,0.02900000
uniform,300,11228,alns_sca_lite,0.99666667,21,17664.15344882,58.88051150,13.41819974,0.00333333,0.69384121,0.05300000
uniform,300,11228,pso_low_3x4,1.00000000,21,9730.12091180,32.43373637,3.45956672,0.00000000,0.64978105,0.02000000
uniform,300,11228,pso_mid_6x8,1.00000000,21,8224.12181743,27.41373939,2.36443449,0.00000000,0.52747030,0.06500000
uniform,300,11228,pso_high_12x16,1.00000000,21,10635.01177326,35.45003924,7.95578676,0.00000000,0.64096179,0.23600000
uniform,300,11229,kmeans_grid,0.90666667,15,20524.82075938,68.41606920,0.00000000,0.09333333,0.62267739,0.00300000
uniform,300,11229,gno,1.00000000,30,5338.87055934,17.79623520,1.66364051,0.00000000,0.50630068,0.00400000
uniform,300,11229,alns_no_refine,1.00000000,21,5991.36333816,19.97121113,1.72667964,0.00000000,0.47117676,0.03300000
uniform,300,11229,fixed_gno_refine,1.00000000,30,5338.87055934,17.79623520,1.66364051,0.00000000,0.50630068,0.03000000
uniform,300,11229,alns_sca_lite,1.00000000,24,5908.85290614,19.69617635,1.70453196,0.00000000,0.52240652,0.06100000
uniform,300,11229,pso_low_3x4,1.00000000,24,8484.34091669,28.28113639,5.69824808,0.00000000,0.64137626,0.02300000
uniform,300,11229,pso_mid_6x8,1.00000000,24,9387.88819282,31.29296064,6.66777665,0.00000000,0.67429571,0.07100000
uniform,300,11229,pso_high_12x16,1.00000000,24,10566.12265484,35.22040885,9.82290389,0.00000000,0.72530292,0.29700000
uniform,400,11300,kmeans_grid,0.92750000,20,25690.53677570,64.22634194,0.00000000,0.07250000,0.65643628,0.00500000
uniform,400,11300,gno,1.00000000,40,5211.20654540,13.02801636,1.14462987,0.00000000,0.49282150,0.00500000
uniform,400,11300,alns_no_refine,1.00000000,26,5880.08424526,14.70021061,1.04620938,0.00000000,0.48856346,0.05900000
uniform,400,11300,fixed_gno_refine,1.00000000,40,5211.20654540,13.02801636,1.14462987,0.00000000,0.49282150,0.05100000
uniform,400,11300,alns_sca_lite,1.00000000,29,5781.43110657,14.45357777,1.01505620,0.00000000,0.48863856,0.10200000
uniform,400,11300,pso_low_3x4,1.00000000,29,8649.33868127,21.62334670,3.25415363,0.00000000,0.65060880,0.03100000
uniform,400,11300,pso_mid_6x8,1.00000000,29,10412.19147041,26.03047868,3.73055468,0.00000000,0.65282121,0.12700000
uniform,400,11300,pso_high_12x16,1.00000000,29,12132.65909764,30.33164774,7.32132857,0.00000000,0.66374037,0.49600000
uniform,400,11301,kmeans_grid,0.95000000,20,26649.07822749,66.62269557,0.00000000,0.05000000,0.68376088,0.00600000
uniform,400,11301,gno,0.98500000,40,5460.74294325,13.65185736,0.97655201,0.01500000,0.57842604,0.00400000
uniform,400,11301,alns_no_refine,0.99000000,30,6074.61108764,15.18652772,1.51650780,0.01000000,0.54305750,0.05800000
uniform,400,11301,fixed_gno_refine,0.99000000,40,9741.17162095,24.35292905,2.72675441,0.01000000,0.57170317,0.05000000
uniform,400,11301,alns_sca_lite,0.99500000,25,15384.61500220,38.46153751,3.50426593,0.00500000,0.59746032,0.09600000
uniform,400,11301,pso_low_3x4,0.99250000,25,7578.55987042,18.94639968,1.56800445,0.00750000,0.62470152,0.02900000
uniform,400,11301,pso_mid_6x8,1.00000000,25,10997.07218013,27.49268045,4.84389679,0.00000000,0.61925725,0.10000000
uniform,400,11301,pso_high_12x16,1.00000000,25,9367.04259295,23.41760648,6.67861230,0.00000000,0.63011898,0.41300000
uniform,400,11302,kmeans_grid,0.93750000,20,25581.33158025,63.95332895,0.00000000,0.06250000,0.67185938,0.00500000
uniform,400,11302,gno,0.99750000,40,6278.65224407,15.69663061,1.57743479,0.00250000,0.45852417,0.00500000
uniform,400,11302,alns_no_refine,1.00000000,24,7179.32086790,17.94830217,1.89450540,0.00000000,0.42415884,0.06400000
uniform,400,11302,fixed_gno_refine,1.00000000,40,27587.79391364,68.96948478,20.39527419,0.00000000,0.82252352,0.05400000
uniform,400,11302,alns_sca_lite,1.00000000,29,28690.57143145,71.72642858,16.12529759,0.00000000,0.77164534,0.10600000
uniform,400,11302,pso_low_3x4,1.00000000,29,9037.32368671,22.59330922,5.07788338,0.00000000,0.66070685,0.03800000
uniform,400,11302,pso_mid_6x8,1.00000000,29,10216.75087655,25.54187719,3.59841791,0.00000000,0.64194092,0.12500000
uniform,400,11302,pso_high_12x16,1.00000000,29,11555.62640131,28.88906600,7.77751996,0.00000000,0.65051380,0.46800000
uniform,400,11303,kmeans_grid,0.88750000,20,26445.08410518,66.11271026,0.00000000,0.11250000,0.62430260,0.00400000
uniform,400,11303,gno,0.99500000,40,7082.16624193,17.70541560,1.19889366,0.00500000,0.52929152,0.00500000
uniform,400,11303,alns_no_refine,0.99750000,30,7121.34107231,17.80335268,1.71482047,0.00250000,0.51775362,0.06000000
uniform,400,11303,fixed_gno_refine,0.99500000,40,7082.16624193,17.70541560,1.19889366,0.00500000,0.52929152,0.05200000
uniform,400,11303,alns_sca_lite,0.99500000,29,7995.93989605,19.98984974,1.12901861,0.00500000,0.52727761,0.10900000
uniform,400,11303,pso_low_3x4,1.00000000,29,7825.00764694,19.56251912,4.09991725,0.00000000,0.64341301,0.03600000
uniform,400,11303,pso_mid_6x8,1.00000000,29,9367.40477760,23.41851194,2.46026545,0.00000000,0.60943476,0.13200000
uniform,400,11303,pso_high_12x16,1.00000000,29,12573.34733806,31.43336835,4.38145784,0.00000000,0.67637704,0.48200000
uniform,400,11304,kmeans_grid,0.94000000,20,26064.06210379,65.16015526,0.00000000,0.06000000,0.65748566,0.00500000
uniform,400,11304,gno,0.99750000,40,5302.24542809,13.25561357,1.00010795,0.00250000,0.46375067,0.00500000
uniform,400,11304,alns_no_refine,0.99750000,25,5978.43048893,14.94607622,1.06636532,0.00250000,0.43789917,0.06700000
uniform,400,11304,fixed_gno_refine,0.99750000,40,5302.24542809,13.25561357,1.00010795,0.00250000,0.46375067,0.05500000
uniform,400,11304,alns_sca_lite,0.99750000,27,6091.59379970,15.22898450,1.04726228,0.00250000,0.45505682,0.10500000
uniform,400,11304,pso_low_3x4,0.99500000,27,10520.08007782,26.30020019,6.53957396,0.00500000,0.67314339,0.03200000
uniform,400,11304,pso_mid_6x8,1.00000000,27,9380.39726522,23.45099316,4.41070138,0.00000000,0.71289229,0.11400000
uniform,400,11304,pso_high_12x16,1.00000000,27,10112.36366770,25.28090917,5.68188553,0.00000000,0.59936313,0.46300000
uniform,400,11305,kmeans_grid,0.92750000,20,26277.78135196,65.69445338,0.00000000,0.07250000,0.64861745,0.00500000
uniform,400,11305,gno,0.99250000,40,5674.58877226,14.18647193,0.97810451,0.00750000,0.50895712,0.00400000
uniform,400,11305,alns_no_refine,0.99250000,29,7071.57881279,17.67894703,1.00037586,0.00750000,0.50156096,0.05800000
uniform,400,11305,fixed_gno_refine,0.99250000,40,5674.58877226,14.18647193,0.97810451,0.00750000,0.50895712,0.04800000
uniform,400,11305,alns_sca_lite,0.99250000,28,11058.11872923,27.64529682,2.56974227,0.00750000,0.51731900,0.10100000
uniform,400,11305,pso_low_3x4,1.00000000,28,6628.32515953,16.57081290,2.64348284,0.00000000,0.74038815,0.03100000
uniform,400,11305,pso_mid_6x8,1.00000000,28,10220.34353177,25.55085883,5.89763479,0.00000000,0.68945130,0.12000000
uniform,400,11305,pso_high_12x16,1.00000000,28,11454.61599102,28.63653998,4.08876393,0.00000000,0.57230319,0.46300000
uniform,400,11306,kmeans_grid,0.94000000,20,26618.18703696,66.54546759,0.00000000,0.06000000,0.67880689,0.00600000
uniform,400,11306,gno,0.99750000,40,5285.50090424,13.21375226,2.32472841,0.00250000,0.60029114,0.00600000
uniform,400,11306,alns_no_refine,1.00000000,32,5452.00806151,13.63002015,2.30947768,0.00000000,0.57365641,0.06100000
uniform,400,11306,fixed_gno_refine,0.99750000,40,5285.50090424,13.21375226,2.32472841,0.00250000,0.60029114,0.04800000
uniform,400,11306,alns_sca_lite,1.00000000,32,5402.48246416,13.50620616,2.39719208,0.00000000,0.59432680,0.10300000
uniform,400,11306,pso_low_3x4,1.00000000,32,8668.17313107,21.67043283,4.68894337,0.00000000,0.65584055,0.03900000
uniform,400,11306,pso_mid_6x8,1.00000000,32,9463.45820300,23.65864551,6.27592441,0.00000000,0.63468425,0.11800000
uniform,400,11306,pso_high_12x16,1.00000000,32,13147.90722208,32.86976806,8.36912863,0.00000000,0.69133430,0.46700000
uniform,400,11307,kmeans_grid,0.89250000,20,26188.23528186,65.47058820,0.00000000,0.10750000,0.62999855,0.00400000
uniform,400,11307,gno,0.99750000,40,6809.70056047,17.02425140,2.56442189,0.00250000,0.55705238,0.00500000
uniform,400,11307,alns_no_refine,0.99750000,23,7897.63171586,19.74407929,2.12130054,0.00250000,0.52882221,0.05400000
uniform,400,11307,fixed_gno_refine,1.00000000,40,11271.13103762,28.17782759,4.14543462,0.00000000,0.62916646,0.04700000
uniform,400,11307,alns_sca_lite,1.00000000,29,12119.26364545,30.29815911,4.35316715,0.00000000,0.60752619,0.10700000
uniform,400,11307,pso_low_3x4,1.00000000,29,8256.31974840,20.64079937,4.16255972,0.00000000,0.66695862,0.03700000
uniform,400,11307,pso_mid_6x8,1.00000000,29,10566.21855906,26.41554640,8.47775651,0.00000000,0.61868268,0.11300000
uniform,400,11307,pso_high_12x16,1.00000000,29,10169.92231336,25.42480578,7.13424258,0.00000000,0.64841485,0.45600000
uniform,400,11308,kmeans_grid,0.91750000,20,24177.34316694,60.44335792,0.00000000,0.08250000,0.65569836,0.00400000
uniform,400,11308,gno,1.00000000,40,6208.30701884,15.52076755,2.53356175,0.00000000,0.56761259,0.00500000
uniform,400,11308,alns_no_refine,1.00000000,30,7486.66270121,18.71665675,2.87432989,0.00000000,0.57264959,0.06400000
uniform,400,11308,fixed_gno_refine,1.00000000,40,6208.30701884,15.52076755,2.53356175,0.00000000,0.56761259,0.04900000
uniform,400,11308,alns_sca_lite,1.00000000,32,7143.80370705,17.85950927,2.74450825,0.00000000,0.56742323,0.10800000
uniform,400,11308,pso_low_3x4,1.00000000,32,7941.79649365,19.85449123,6.57314094,0.00000000,0.70811488,0.04000000
uniform,400,11308,pso_mid_6x8,1.00000000,32,10414.52895633,26.03632239,8.45820754,0.00000000,0.69738648,0.12900000
uniform,400,11308,pso_high_12x16,1.00000000,32,12431.07696373,31.07769241,10.34733076,0.00000000,0.76358361,0.48700000
uniform,400,11309,kmeans_grid,0.91750000,20,24640.90089578,61.60225224,0.00000000,0.08250000,0.65072426,0.00400000
uniform,400,11309,gno,0.99750000,40,6094.47508877,15.23618772,1.15661455,0.00250000,0.53565380,0.00600000
uniform,400,11309,alns_no_refine,0.99750000,30,7446.76328099,18.61690820,1.13025717,0.00250000,0.50253678,0.05900000
uniform,400,11309,fixed_gno_refine,0.99750000,40,6094.47508877,15.23618772,1.15661455,0.00250000,0.53565380,0.05200000
uniform,400,11309,alns_sca_lite,0.99750000,27,6775.72066122,16.93930165,1.30460368,0.00250000,0.52065694,0.09800000
uniform,400,11309,pso_low_3x4,1.00000000,27,7735.79608976,19.33949022,4.60714081,0.00000000,0.63358652,0.03100000
uniform,400,11309,pso_mid_6x8,1.00000000,27,9915.67742411,24.78919356,7.08901276,0.00000000,0.74204243,0.10900000
uniform,400,11309,pso_high_12x16,1.00000000,27,10341.50857096,25.85377143,5.13024997,0.00000000,0.62713825,0.42000000
uniform,400,11310,kmeans_grid,0.94500000,20,26141.77850924,65.35444627,0.00000000,0.05500000,0.67272954,0.00400000
uniform,400,11310,gno,1.00000000,40,5998.49122166,14.99622805,2.27986023,0.00000000,0.47797031,0.00500000
uniform,400,11310,alns_no_refine,1.00000000,31,6885.11913443,17.21279784,2.04235697,0.00000000,0.48089146,0.07300000
uniform,400,11310,fixed_gno_refine,1.00000000,40,5998.49122166,14.99622805,2.27986023,0.00000000,0.47797031,0.05400000
uniform,400,11310,alns_sca_lite,1.00000000,33,6518.22904427,16.29557261,2.16691302,0.00000000,0.47727095,0.11900000
uniform,400,11310,pso_low_3x4,1.00000000,33,7460.16711738,18.65041779,4.61498611,0.00000000,0.69922354,0.04200000
uniform,400,11310,pso_mid_6x8,1.00000000,33,10415.24018630,26.03810047,3.63649242,0.00000000,0.71010972,0.14600000
uniform,400,11310,pso_high_12x16,1.00000000,33,9741.12233992,24.35280585,5.18818236,0.00000000,0.63062028,0.55500000
uniform,400,11311,kmeans_grid,0.97250000,20,27280.49373791,68.20123434,1.85755726,0.02750000,0.70647463,0.00500000
uniform,400,11311,gno,0.99000000,40,6118.01260681,15.29503152,1.85511778,0.01000000,0.50150879,0.00500000
uniform,400,11311,alns_no_refine,0.99750000,31,7017.22859584,17.54307149,1.48954212,0.00250000,0.45970145,0.06800000
uniform,400,11311,fixed_gno_refine,0.99750000,40,11080.51528995,27.70128822,3.68006950,0.00250000,0.61652726,0.05700000
uniform,400,11311,alns_sca_lite,0.99750000,34,11888.25496851,29.72063742,3.12838705,0.00250000,0.61588415,0.12100000
uniform,400,11311,pso_low_3x4,1.00000000,34,8512.02115596,21.28005289,8.44139733,0.00000000,0.73629278,0.06700000
uniform,400,11311,pso_mid_6x8,1.00000000,34,9323.41593483,23.30853984,6.61980574,0.00000000,0.56763651,0.18700000
uniform,400,11311,pso_high_12x16,1.00000000,34,11052.57865079,27.63144663,6.20651279,0.00000000,0.61549646,0.58900000
uniform,400,11312,kmeans_grid,0.92000000,20,23818.09951994,59.54524880,0.00000000,0.08000000,0.64082129,0.00500000
uniform,400,11312,gno,0.99750000,40,5063.77409668,12.65943524,1.63548393,0.00250000,0.56873206,0.00500000
uniform,400,11312,alns_no_refine,1.00000000,25,5978.71447844,14.94678620,1.88171183,0.00000000,0.52700840,0.16100000
uniform,400,11312,fixed_gno_refine,0.99750000,40,5063.77409668,12.65943524,1.63548393,0.00250000,0.56873206,0.06100000
uniform,400,11312,alns_sca_lite,0.99750000,26,6075.11878007,15.18779695,1.39678793,0.00250000,0.52600659,0.11700000
uniform,400,11312,pso_low_3x4,1.00000000,26,8558.00674483,21.39501686,4.99105699,0.00000000,0.71260824,0.03700000
uniform,400,11312,pso_mid_6x8,1.00000000,26,8262.07152896,20.65517882,5.15169564,0.00000000,0.65554287,0.12600000
uniform,400,11312,pso_high_12x16,1.00000000,26,11398.94387652,28.49735969,3.78088884,0.00000000,0.61070298,0.42400000
uniform,400,11313,kmeans_grid,0.94750000,20,26613.18482754,66.53296207,0.00000000,0.05250000,0.66156518,0.00400000
uniform,400,11313,gno,0.99000000,40,5304.05291064,13.26013228,1.56860949,0.01000000,0.53100998,0.00500000
uniform,400,11313,alns_no_refine,0.99000000,28,6828.04114524,17.07010286,1.49541928,0.01000000,0.50120729,0.05900000
uniform,400,11313,fixed_gno_refine,1.00000000,40,14114.82233266,35.28705583,2.13266111,0.00000000,0.62271561,0.04900000
uniform,400,11313,alns_sca_lite,1.00000000,29,15690.85404162,39.22713510,1.31393795,0.00000000,0.57471557,0.10400000
uniform,400,11313,pso_low_3x4,1.00000000,29,9107.44633177,22.76861583,5.44106079,0.00000000,0.60140595,0.03700000
uniform,400,11313,pso_mid_6x8,1.00000000,29,9267.27533637,23.16818834,7.15135229,0.00000000,0.60977448,0.12700000
uniform,400,11313,pso_high_12x16,1.00000000,29,11236.40499915,28.09101250,3.96695694,0.00000000,0.70250453,0.43400000
